ERRO,COMANDO,NOMECAT,IDPRODUTO,CODPROD,NOMEPROD,PESO,DESCRICAO,DESCRLONGA,DESCRURL,URLTARGET,ESTOQUE,ESTOQUEMINIMO,DISPONIVEL,ICMS,CUSTO,PRECO,PRECOPROM,PRECOB2B,PRECOB2BPROM,DATAPROMINICIO,DATAPROMFIM,LANCAMENTO,EMDESTAQUE,IMAGEMPROD,IMAGEMDET,IMAGEMAMP,ADICIONAL1,ADICIONAL2,ADICIONAL3,ADICIONALD1,ADICIONALD2,ADICIONALD3,CORES,ORDEMPROD,IDPRODUTOPAI,RAMOPROD,MAISPROD,DATAVENCIMENTO,DIASAVISOVENCIMENTO,DIASREPOSICAO,IDPARCEIROPROD,MAXPARCELASPROD
"IDProduto não encontrado","A","Plugs",0,"PLUG03","Plug Bi Fase",0,2,"Plug Anal Bi-Fase,13 x 2,5 Cm","Plug Anal bi-fase - Ref: PLUG03

O Plug bi-fase tem uma esfera na ponta para uma estimulação preliminar à penetração vaginal ou anal. No corpo de 13 cm de comprimento e 2,5 cm de diâmetro ainda possui mais dois estágios de penetração que promovem diferentes prazeres quando introduzido e quando retirado de acordo com a perfomance da musculatura vaginal ou anal. Em PVC atóxico de fácil higienização, tem a base mais larga que o corpo, permitindo melhor manuseio e maior segurança.

PLUGS

Em 29 formatos diferentes, multiplicados por várias cores, os plugs oferecidos pela Adão e Eva foram desenvolvidos para explorar novos prazeres sensuais. O plug pode oferecer dois usos bem interessantes. É bem útil para os iniciantes na estimulação com penetração tanto vaginal como anal, pois aos poucos e sem exageros pode-se acostumar ao brinquedo com sua performance segura e bem exploradora. Alguns terapeutas sexuais já indicam o uso dos plugs em tratamentos para mulheres com restrições à penetração como exercício.

Cu","",False,1,0,True,0,14,29,4,0,0,0,"","",False,False,"PLUG03.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"PLUG03P","Plug Bi Fase",0,2,"Plug Anal Bi-Fase,13 x 2,5 Cm","Plug Anal bi-fase - Ref: PLUG03

O Plug bi-fase tem uma esfera na ponta para uma estimulação preliminar à penetração vaginal ou anal. No corpo de 13 cm de comprimento e 2,5 cm de diâmetro ainda possui mais dois estágios de penetração que promovem diferentes prazeres quando introduzido e quando retirado de acordo com a perfomance da musculatura vaginal ou anal. Em PVC atóxico de fácil higienização, tem a base mais larga que o corpo, permitindo melhor manuseio e maior segurança.

PLUGS

Em 29 formatos diferentes, multiplicados por várias cores, os plugs oferecidos pela Adão e Eva foram desenvolvidos para explorar novos prazeres sensuais. O plug pode oferecer dois usos bem interessantes. É bem útil para os iniciantes na estimulação com penetração tanto vaginal como anal, pois aos poucos e sem exageros pode-se acostumar ao brinquedo com sua performance segura e bem exploradora. Alguns terapeutas sexuais já indicam o uso dos plugs em tratamentos para mulheres com restrições à penetração como exercício.

Cu","",False,1,0,True,0,11,42,23,98,0,0,0,"","",False,False,"PLUG03P.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"PLUG09","Plug Anal Básico",0,2,"Plug Anal Básico,12,5 x 3,5 Cm","Plug Anal básico - Ref: PLUG09P

Plug para penetração vaginal ou anal, em PVC atóxico de fácil higienização em formato de cone 12,5 cm de comprimento e 3,5 cm de diâmetro. A base, mais larga que o corpo, permite melhor manuseio e maior segurança.

PLUGS

Em 29 formatos diferentes, multiplicados por várias cores, os plugs oferecidos pela Adão e Eva foram desenvolvidos para explorar novos prazeres sensuais. O plug pode oferecer dois usos bem interessantes. É bem útil para os iniciantes na estimulação com penetração tanto vaginal como anal, pois aos poucos e sem exageros pode-se acostumar ao brinquedo com sua performance segura e bem exploradora. Alguns terapeutas sexuais já indicam o uso dos plugs em tratamentos para mulheres com restrições à penetração como exercício.

Cuidados: Lavar antes e após o manuseio com água e sabão neutro ou Higienize com Toy Cleaner, produto exclusivo Adão e Eva.

Não compartilhe deste produto com outros parceiros.

Tamanho: 12,5 x 3,5 cm

Material: PVC Atóxico

Emba","",False,1,0,True,0,7,28,15,29,0,0,0,"","",False,False,"PLUG09.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"PLUG09P","Plug Anal Básico",0,2,"Plug Anal Básico,12,5 x 3,5 Cm","Plug Anal básico - Ref: PLUG09P

Plug para penetração vaginal ou anal, em PVC atóxico de fácil higienização em formato de cone 12,5 cm de comprimento e 3,5 cm de diâmetro. A base, mais larga que o corpo, permite melhor manuseio e maior segurança.

PLUGS

Em 29 formatos diferentes, multiplicados por várias cores, os plugs oferecidos pela Adão e Eva foram desenvolvidos para explorar novos prazeres sensuais. O plug pode oferecer dois usos bem interessantes. É bem útil para os iniciantes na estimulação com penetração tanto vaginal como anal, pois aos poucos e sem exageros pode-se acostumar ao brinquedo com sua performance segura e bem exploradora. Alguns terapeutas sexuais já indicam o uso dos plugs em tratamentos para mulheres com restrições à penetração como exercício.

Cuidados: Lavar antes e após o manuseio com água e sabão neutro ou Higienize com Toy Cleaner, produto exclusivo Adão e Eva.

Não compartilhe deste produto com outros parceiros.

Tamanho: 12,5 x 3,5 cm

Material: PVC Atóxico

Emba","",False,0,0,True,0,7,28,15,29,0,0,0,"","",False,False,"PLUG09P.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"PLUG12P","Plug Anal Iniciante",0,2,"Mini Plug Anal Iniciante,9,5 x 2,5 Cm","Mini Plug Anal Iniciante,9,5 x 2,5 cm","",False,0,0,True,0,7,28,15,29,0,0,0,"","",False,False,"PLUG12P.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"PLUG13","Mini Plug",0,2,"Mini Plug Franboesa com cravinhos, 7,5 x 3,5 Cm côr Preto","Mini plug framboesa - PLUG13

Plug para penetração vaginal ou anal, em PVC atóxico de fácil higiene. A forma e a textura de framboesa 7,5 cm de comprimento e 3,5 cm de diâmetro promove novas formas de contato durante a penetração e diferentes sensações. A base mais larga que o corpo garante segurança. PLUGS

Em 29 formatos diferentes, multiplicados por várias cores, os plugs oferecidos pela Adão e Eva foram desenvolvidos para explorar novos prazeres sensuais. O plug pode oferecer dois usos bem interessantes. É bem útil para os iniciantes na estimulação com penetração tanto vaginal como anal, pois aos poucos e sem exageros pode-se acostumar ao brinquedo com sua performance segura e bem exploradora. Alguns terapeutas sexuais já indicam o uso dos plugs em tratamentos para mulheres com restrições à penetração como exercício.

Cuidados: Lavar antes e após o manuseio com água e sabão neutro.

Não compartilhe deste produto com outros parceiros.

Tamanho: 7,5 x 3,5 cm

Material: PVC flexível

Embalagem:","",False,1,0,True,0,7,28,15,29,0,0,0,"","",False,False,"PLUG13.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"PLUG13P","Mini Plug",0,2,"Mini Plug Franboesa com cravinhos, 7,5 x 3,5 Cm côr da Pele","Mini plug framboesa - PLUG13

Plug para penetração vaginal ou anal, em PVC atóxico de fácil higiene. A forma e a textura de framboesa 7,5 cm de comprimento e 3,5 cm de diâmetro promove novas formas de contato durante a penetração e diferentes sensações. A base mais larga que o corpo garante segurança. PLUGS

Em 29 formatos diferentes, multiplicados por várias cores, os plugs oferecidos pela Adão e Eva foram desenvolvidos para explorar novos prazeres sensuais. O plug pode oferecer dois usos bem interessantes. É bem útil para os iniciantes na estimulação com penetração tanto vaginal como anal, pois aos poucos e sem exageros pode-se acostumar ao brinquedo com sua performance segura e bem exploradora. Alguns terapeutas sexuais já indicam o uso dos plugs em tratamentos para mulheres com restrições à penetração como exercício.

Cuidados: Lavar antes e após o manuseio com água e sabão neutro.

Não compartilhe deste produto com outros parceiros.

Tamanho: 7,5 x 3,5 cm

Material: PVC flexível

Embalagem:","",False,1,0,True,0,6,63,13,92,0,0,0,"","",False,False,"PLUG13P.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"AC012","Mini Plug",0,2,"Mini Plug - varias Côres","Mini Plug - Ref: AC012

Plug para penetração vaginal ou anal. Menor e mais fino plug em elastômero macio e flexível para penetração vaginal ou anal dísponivel nas cores: azul, vermelho e transparente. A base mais larga oferece maior segurança. PLUGS

Em 29 formatos diferentes, multiplicados por várias cores, os plugs oferecidos pela Adão e Eva foram desenvolvidos para explorar novos prazeres sensuais. O plug pode oferecer dois usos bem interessantes. É bem útil para os iniciantes na estimulação com penetração tanto vaginal como anal, pois aos poucos e sem exageros pode-se acostumar ao brinquedo com sua performance segura e bem exploradora. Alguns terapeutas sexuais já indicam o uso dos plugs em tratamentos para mulheres com restrições à penetração como exercício. Tamanho: 8 x 2cm

Cor: Diversas

Material: Elastômero

Embalagem: Blister PP
","",False,1,0,True,0,7,53,15,81,0,0,0,"","",False,False,"AC012.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"CFA07","Plug Anal - Cinquenta Formas de Amar",0,2,"Plug Anal - Cinquenta Formas de Amar","CINQUENTA FORMAS DE AMAR - Plug Anal

Alguns fetiches inspiram magia e dominação. Prepare-se para descobrir 50 Formas de Amar, com itens que abusam do seu imaginário e realizam suas fantasias mais obscuras. Explore aventuras proibidas, encontros apimentados e submissões que vão arrancar gemidos de prazer.Entre-se a este desejo desconhecido, mas muito excitante.

Plug Anal

Esse plug foi feito para atender seus fetiches de penetração. Use com seu parceiro para complementar o prazer que vocês têm a dois. VocÊpode ainda praticar sua musculatura vaginal e anal e aprender a dominar durante a relação.

Restrições de Uso:

- Produto erótico sem indicação de uso em saúde. Vendido apenas como produto para estimulação sexual.

- Antes de utilizar consulte o seu médico ginecologista. Não nos responsabilizamos pelo mau uso do produto.

- Pessoas alérgicas não devem usar o produto. Não use o produto em regiões com inflamações, inchaços ou lacerações.

Contem: Um plug Anal 14,5x5cm

Composição: Elastômero","",False,1,0,True,0,6,36,13,36,0,0,0,"","",False,False,"CFA07.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"CFA10","Plug Stick Ball - Cinquenta Formas de Amar",0,2,"Plug Stick Ball - Cinquenta Formas de Amar -","CINQUENTA FORMAS DE AMAR - Plug Stick Ball

Alguns fetiches inspiram magia e dominação. Prepare-se para descobrir 50 Formas de Amar, com itens que abusam do seu imaginário e realizam suas fantasias mais obscuras. Explore aventuras proibidas, encontros apimentados e submissões que vão arrancar gemidos de prazer.Entre-se a este desejo desconhecido, mas muito excitante.

Plug Stick Ball

Pratique a dominação na hora da relação, treinando sua musculatura com esse Plug Stick Ball. Ele oferece uma experiência visual e tátil incrível para penetração. Seis esferas de tamanhos diferentes e graduais só aumentam o desejo na relação a dois.

Restrições de Uso:

- Produto erótico sem indicação de uso em saúde. Vendido apenas como produto para estimulação sexual.

- Antes de utilizar consulte o seu médico ginecologista. Não nos responsabilizamos pelo mau uso do produto.

- Pessoas alérgicas não devem usar o produto. Não use o produto em regiões com inflamações, inchaços ou lacerações.

Contém: Um plug ball ","",False,0,0,True,0,27,89,58,57,0,0,0,"","",False,False,"CFA10.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"KT402","Plug Arvore de Natal",0,2,"Plug Anal Árvore de Natal,13,5 x 4,5 Cm na Côr preto","Plug anal torpedo feito em Material atóxico macio e flexível, possui ponta fininha e corpo liso, além de base larga para manuseá-lo e deixar em pé na superfície plana, ideal para iniciantes no sexo anal ou vaginal.

Material: Polivinílico atóxico.

Medida: 15 cm x 3,7 cm na parte mais grossa.(aproximadas)

Modo de usar: Lubrifique antes de usar.

Embalagem: Blister.

Validade: Indetermindado.

Precauções: Lave antes e após o uso com àgua e sabão neutro. Para a satisfação ser completa, utilize sempre o produto com lubrificante e preservativo.

Aviso: Para evitar lesões ou um agravamento de patologias existentes, não utilize este produto em zona inflamada, inchada ou a pele com lacerações. O uso deste produto não supõe nenhuma garantia, nenhum direito a reclamação por motivos médicos.","",False,0,0,True,0,27,89,58,57,0,0,0,"","",False,False,"KT402.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"KT402P","Plug Arvore de Natal",0,2,"Plug Anal Árvore de Natal,13,5 x 4,5 Cm na Côr pele","Plug anal torpedo feito em Material atóxico macio e flexível, possui ponta fininha e corpo liso, além de base larga para manuseá-lo e deixar em pé na superfície plana, ideal para iniciantes no sexo anal ou vaginal.

Material: Polivinílico atóxico.

Medida: 15 cm x 3,7 cm na parte mais grossa.(aproximadas)

Modo de usar: Lubrifique antes de usar.

Embalagem: Blister.

Validade: Indetermindado.

Precauções: Lave antes e após o uso com àgua e sabão neutro. Para a satisfação ser completa, utilize sempre o produto com lubrificante e preservativo.

Aviso: Para evitar lesões ou um agravamento de patologias existentes, não utilize este produto em zona inflamada, inchada ou a pele com lacerações. O uso deste produto não supõe nenhuma garantia, nenhum direito a reclamação por motivos médicos.","",False,0,0,True,0,40,21,84,44,0,0,0,"","",False,False,"KT402P.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"KT405V","Plug Anal",0,2,"Plug 15,5X4 Cm Côr Vermelho","Plug anal torpedo feito em Material atóxico macio e flexível, possui ponta fininha e corpo liso, além de base larga para manuseá-lo e deixar em pé na superfície plana, ideal para iniciantes no sexo anal ou vaginal.

Material: Polivinílico atóxico.

Medida: 15,5 cm x 4 cm na parte mais grossa.(aproximadas)

Modo de usar: Lubrifique antes de usar.

Embalagem: Blister.

Validade: Indetermindado.

Precauções: Lave antes e após o uso com àgua e sabão neutro. Para a satisfação ser completa, utilize sempre o produto com lubrificante e preservativo.

Aviso: Para evitar lesões ou um agravamento de patologias existentes, não utilize este produto em zona inflamada, inchada ou a pele com lacerações. O uso deste produto não supõe nenhuma garantia, nenhum direito a reclamação por motivos médicos.","",False,0,0,True,0,40,21,84,44,0,0,0,"","",False,False,"KT405V.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"KT405AZ","Plug Anal",0,2,"Plug 15,5X4 Cm Côr Azul","Plug anal torpedo feito em Material atóxico macio e flexível, possui ponta fininha e corpo liso, além de base larga para manuseá-lo e deixar em pé na superfície plana, ideal para iniciantes no sexo anal ou vaginal.

Material: Polivinílico atóxico.

Medida: 15,5 cm x 4 cm na parte mais grossa.(aproximadas)

Modo de usar: Lubrifique antes de usar.

Embalagem: Blister.

Validade: Indetermindado.

Precauções: Lave antes e após o uso com àgua e sabão neutro. Para a satisfação ser completa, utilize sempre o produto com lubrificante e preservativo.

Aviso: Para evitar lesões ou um agravamento de patologias existentes, não utilize este produto em zona inflamada, inchada ou a pele com lacerações. O uso deste produto não supõe nenhuma garantia, nenhum direito a reclamação por motivos médicos.","",False,1,0,True,0,26,77,56,22,0,0,0,"","",False,False,"KT405AZ.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"KT405P","Plug Anal",0,2,"Plug 15,5X4 Cm Côr Preto","Plug anal torpedo feito em Material atóxico macio e flexível, possui ponta fininha e corpo liso, além de base larga para manuseá-lo e deixar em pé na superfície plana, ideal para iniciantes no sexo anal ou vaginal.

Material: Polivinílico atóxico.

Medida: 15,5 cm x 4 cm na parte mais grossa.(aproximadas)

Modo de usar: Lubrifique antes de usar.

Embalagem: Blister.

Validade: Indetermindado.

Precauções: Lave antes e após o uso com àgua e sabão neutro. Para a satisfação ser completa, utilize sempre o produto com lubrificante e preservativo.

Aviso: Para evitar lesões ou um agravamento de patologias existentes, não utilize este produto em zona inflamada, inchada ou a pele com lacerações. O uso deste produto não supõe nenhuma garantia, nenhum direito a reclamação por motivos médicos.","",False,0,0,True,0,26,77,56,22,0,0,0,"","",False,False,"KT405P.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"KT401P","Plug Anal",0,2,"Plug ANAL 16X4,5Cm Côr Preto","Plug para penetração anal feito em Material macio com espessura gradual e ponta redonda para facilitar a penetração, este modelo de plug anal é muito usado por iniciantes pois seu corpo sinuoso permite você introduzi-lo em 3 níveis, com uma área de folga entre os 3 gomos arredondados.

Material: Polivinílico atóxico.

Medida: 16 cm x 4,5 cm na parte mais grossa.(aproximadas)

Modo de usar: Lubrifique antes de usar.

Embalagem: Blister.

Validade: Indetermindado.

Precauções: Lave antes e após o uso com àgua e sabão neutro. Para a satisfação ser completa, utilize sempre o produto com lubrificante e preservativo.

Aviso: Para evitar lesões ou um agravamento de patologias existentes, não utilize este produto em zona inflamada, inchada ou a pele com lacerações. O uso deste produto não supõe nenhuma garantia, nenhum direito a reclamação por motivos médicos.","",False,0,0,True,0,26,77,56,22,0,0,0,"","",False,False,"KT401P.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
"IDProduto não encontrado","A","Plugs",0,"KT401AZ","Plug Anal",0,2,"Plug ANAL 16X4,5Cm Côr Azul","Plug para penetração anal feito em Material macio com espessura gradual e ponta redonda para facilitar a penetração, este modelo de plug anal é muito usado por iniciantes pois seu corpo sinuoso permite você introduzi-lo em 3 níveis, com uma área de folga entre os 3 gomos arredondados.

Material: Polivinílico atóxico.

Medida: 16 cm x 4,5 cm na parte mais grossa.(aproximadas)

Modo de usar: Lubrifique antes de usar.

Embalagem: Blister.

Validade: Indetermindado.

Precauções: Lave antes e após o uso com àgua e sabão neutro. Para a satisfação ser completa, utilize sempre o produto com lubrificante e preservativo.

Aviso: Para evitar lesões ou um agravamento de patologias existentes, não utilize este produto em zona inflamada, inchada ou a pele com lacerações. O uso deste produto não supõe nenhuma garantia, nenhum direito a reclamação por motivos médicos.","",False,1,0,True,0,17,81,37,4,0,0,0,"","",False,False,"KT401AZ.jpg","","","","","","","","","",0,"",0,"","",0,0,"",0
